Date,PM10,PM2.5,AQI,City
01-08-2022,,,Bengaluru,
02-08-2022,,,Bengaluru,
03-08-2022,,,Bengaluru,
04-08-2022,15.24210526,10.64736842,Bengaluru,
05-08-2022,6.1375,4.295833333,Bengaluru,28.78947368
06-08-2022,7.133333333,4.9875,Bengaluru,18.75
07-08-2022,7.783333333,5.420833333,Bengaluru,21.45833333
08-08-2022,5.720833333,3.945833333,Bengaluru,22.25
09-08-2022,6.8875,4.504166667,Bengaluru,21.16666667
10-08-2022,8.529166667,5.4,Bengaluru,21.25
11-08-2022,7.808333333,5.1,Bengaluru,23.125
12-08-2022,8.295833333,5.579166667,Bengaluru,20.79166667
13-08-2022,10.425,6.879166667,Bengaluru,26.95833333
14-08-2022,14.45,9.4875,Bengaluru,32.41666667
15-08-2022,17.5,11.3375,Bengaluru,42.54166667
16-08-2022,27.96666667,17.7,Bengaluru,56.66666667
17-08-2022,36.60416667,23.82083333,Bengaluru,72.79166667
18-08-2022,23.24583333,13.8125,Bengaluru,60.33333333
19-08-2022,18.69583333,11.75833333,Bengaluru,50.95833333
20-08-2022,15.27916667,9.570833333,Bengaluru,46.04166667
21-08-2022,10.78333333,7.3375,Bengaluru,35.08333333
22-08-2022,9.583333333,6.5,Bengaluru,29.875
23-08-2022,10.0375,6.816666667,Bengaluru,26.16666667
24-08-2022,13.26666667,8.8875,Bengaluru,31.625
25-08-2022,13.47083333,8.875,Bengaluru,37.66666667
26-08-2022,20.87083333,13.67083333,Bengaluru,43.875
27-08-2022,19.9875,13.72916667,Bengaluru,56.66666667
28-08-2022,19.62083333,13.14166667,Bengaluru,47.375
29-08-2022,30.2125,20.81666667,Bengaluru,61.33333333
30-08-2022,31.6375,21.9625,Bengaluru,73.95833333
31-08-2022,25.99166667,17.99166667,Bengaluru,63.5
01-09-2022,45.5,31.58333333,Bengaluru,77.79166667
02-09-2022,33.7,23.5125,Bengaluru,86.45833333
03-09-2022,39.65833333,27.69166667,Bengaluru,79.25
04-09-2022,28.7375,20.07916667,Bengaluru,72.45833333
05-09-2022,28.37083333,19.8375,Bengaluru,67.04166667
06-09-2022,21.82083333,15.24583333,Bengaluru,62.33333333
07-09-2022,11.89166667,8.291666667,Bengaluru,49.08333333
08-09-2022,10.1,7.045833333,Bengaluru,29.625
09-09-2022,8.55,5.991666667,Bengaluru,28.16666667
10-09-2022,7.029166667,4.883333333,Bengaluru,23.66666667
11-09-2022,7.120833333,4.85,Bengaluru,21.54166667
12-09-2022,7.983333333,5.375,Bengaluru,21.45833333
13-09-2022,11.9375,7.966666667,Bengaluru,27
14-09-2022,14.57916667,9.958333333,Bengaluru,36.33333333
15-09-2022,17.53333333,11.44166667,Bengaluru,47.29166667
16-09-2022,16.69166667,11.22916667,Bengaluru,45.41666667
17-09-2022,18.25416667,12.3875,Bengaluru,49.95833333
18-09-2022,16.8875,11.49583333,Bengaluru,47.875
19-09-2022,19.92083333,13.15833333,Bengaluru,51.58333333
20-09-2022,21.99166667,14.39166667,Bengaluru,52.83333333
21-09-2022,27.22916667,18.00416667,Bengaluru,57.58333333
22-09-2022,30.53333333,20.05416667,Bengaluru,66.33333333
23-09-2022,26.42083333,17.4375,Bengaluru,67.25
24-09-2022,18.55416667,12.5375,Bengaluru,54.08333333
25-09-2022,22.88333333,15.32916667,Bengaluru,53.58333333
26-09-2022,32.59583333,22.02916667,Bengaluru,62.66666667
27-09-2022,33.3875,22.95,Bengaluru,77.375
28-09-2022,30.2,20.66666667,Bengaluru,67.41666667
29-09-2022,25.64166667,17.61666667,Bengaluru,63.83333333
30-09-2022,19.9375,13.74583333,Bengaluru,62.75
01-10-2022,12.26666667,8.575,Bengaluru,41.66666667
02-10-2022,20.15833333,14.01666667,Bengaluru,38.83333333
03-10-2022,27.29166667,18.775,Bengaluru,59.70833333
04-10-2022,34.09166667,23.3375,Bengaluru,70.08333333
05-10-2022,35.225,24.24166667,Bengaluru,77.54166667
06-10-2022,29.00416667,20.0625,Bengaluru,71.83333333
07-10-2022,25.00416667,16.74583333,Bengaluru,63.91666667
08-10-2022,26.875,18.375,Bengaluru,57.79166667
09-10-2022,35.22083333,24.27916667,Bengaluru,74.75
10-10-2022,30.09166667,21,Bengaluru,70.5
11-10-2022,28.075,19.63333333,Bengaluru,65.70833333
12-10-2022,40.71666667,28.32916667,Bengaluru,81.79166667
13-10-2022,34.05,23.7375,Bengaluru,76.375
14-10-2022,29.69166667,20.74166667,Bengaluru,73.70833333
15-10-2022,21.67083333,15.15,Bengaluru,60.375
16-10-2022,24.72916667,17.24583333,Bengaluru,59.04166667
17-10-2022,23.10416667,16.025,Bengaluru,61.16666667
18-10-2022,27.89583333,19.37083333,Bengaluru,60.66666667
19-10-2022,37.325,26.00416667,Bengaluru,76.95833333
20-10-2022,33.23333333,22.80416667,Bengaluru,73.70833333
21-10-2022,24.5125,16.56666667,Bengaluru,64.20833333
22-10-2022,45.2375,30.9375,Bengaluru,75.70833333
23-10-2022,50.35,35.02083333,Bengaluru,97.79166667
24-10-2022,46.62083333,32.32083333,Bengaluru,92.04166667
25-10-2022,47.9,33.28333333,Bengaluru,92.91666667
26-10-2022,61.79583333,42.85416667,Bengaluru,107.75
27-10-2022,41.325,28.25833333,Bengaluru,108.2083333
28-10-2022,33.3,21.3625,Bengaluru,76.16666667
29-10-2022,26.47083333,17.3,Bengaluru,64.16666667
30-10-2022,36.32916667,24.07083333,Bengaluru,67.33333333
31-10-2022,55.625,37.59166667,Bengaluru,94.91666667
01-11-2022,26.66666667,18.5875,Bengaluru,85.375
02-11-2022,21.37083333,14.73333333,Bengaluru,58.625
03-11-2022,23.78333333,16.325,Bengaluru,57.875
04-11-2022,19.17916667,12.89166667,Bengaluru,55.54166667
05-11-2022,21.36666667,14.02083333,Bengaluru,52.70833333
06-11-2022,35.19166667,22.69583333,Bengaluru,60.29166667
07-11-2022,45.9375,30.35416667,Bengaluru,83.29166667
08-11-2022,44.675,29.5875,Bengaluru,89.25
09-11-2022,51.62916667,34.80833333,Bengaluru,91.79166667
10-11-2022,36.42083333,24.25833333,Bengaluru,92.29166667
11-11-2022,49.65416667,33.07916667,Bengaluru,78.45833333
12-11-2022,20.8125,14.33333333,Bengaluru,78.83333333
13-11-2022,11.73333333,8.175,Bengaluru,42.95833333
14-11-2022,18.57916667,12.525,Bengaluru,42.25
15-11-2022,36.1375,24.1875,Bengaluru,62.66666667
16-11-2022,55.76666667,38.25416667,Bengaluru,89.95833333
17-11-2022,66.87916667,46.23333333,Bengaluru,120.2916667
18-11-2022,60.77916667,42.00833333,Bengaluru,120.5
19-11-2022,55.6,38.6375,Bengaluru,110.2916667
20-11-2022,62.40416667,42.9875,Bengaluru,113.5
21-11-2022,59.25,41.19166667,Bengaluru,124.75
22-11-2022,32.7125,22.54166667,Bengaluru,85.5
23-11-2022,44.22083333,30.65833333,Bengaluru,88.08333333
24-11-2022,35.975,24.925,Bengaluru,81
25-11-2022,27.19166667,18.525,Bengaluru,68.83333333
26-11-2022,31.02916667,20.82916667,Bengaluru,66.75
27-11-2022,41.84166667,28.4875,Bengaluru,75.45833333
28-11-2022,59.99166667,41.35,Bengaluru,96.08333333
29-11-2022,75.8625,51.87916667,Bengaluru,133.375
30-11-2022,54.5,36.275,Bengaluru,122.4166667
01-12-2022,45.75,29.99166667,Bengaluru,97.83333333
02-12-2022,28.29166667,18.72916667,Bengaluru,75.33333333
03-12-2022,17.41666667,11.8375,Bengaluru,55.25
04-12-2022,29.8875,19.04166667,Bengaluru,56
05-12-2022,51.7625,34.64583333,Bengaluru,80.33333333
06-12-2022,58.1375,38.87916667,Bengaluru,103.4166667
07-12-2022,69.6875,47.97083333,Bengaluru,123.2083333
08-12-2022,58.575,40.57083333,Bengaluru,121
09-12-2022,42.8,29.5375,Bengaluru,102.0416667
10-12-2022,19.85833333,13.8875,Bengaluru,67.58333333
11-12-2022,23.24166667,16.1875,Bengaluru,53.66666667
12-12-2022,20.125,13.95416667,Bengaluru,59.54166667
13-12-2022,12.1875,8.516666667,Bengaluru,50.875
14-12-2022,1.1125,0.770833333,Bengaluru,19.04166667
15-12-2022,0.991666667,0.7,Bengaluru,14.91666667
16-12-2022,23.9625,16.275,Bengaluru,29.83333333
17-12-2022,46.44166667,31.2,Bengaluru,78.08333333
18-12-2022,62.95416667,42.6875,Bengaluru,104.375
19-12-2022,45.44583333,29.65833333,Bengaluru,100.0416667
20-12-2022,41.60416667,27.40833333,Bengaluru,89.5
21-12-2022,36.00416667,23.98333333,Bengaluru,80.20833333
22-12-2022,47.72083333,31.3875,Bengaluru,75.58333333
23-12-2022,61.50416667,40.49583333,Bengaluru,110.5
24-12-2022,62.30416667,40.82083333,Bengaluru,107.125
25-12-2022,31.27083333,21.17916667,Bengaluru,101
26-12-2022,11.09166667,7.670833333,Bengaluru,41.08333333
27-12-2022,16.9375,11.55833333,Bengaluru,37.91666667
28-12-2022,22.4125,15.15,Bengaluru,54.04166667
29-12-2022,34.50833333,23.575,Bengaluru,68.20833333
30-12-2022,32.4125,22.20416667,Bengaluru,73.04166667
31-12-2022,48.07916667,33.2375,Bengaluru,76.16666667
01-01-2023,51.675,35.74583333,Bengaluru,105.1666667
02-01-2023,43.3,29.55416667,Bengaluru,93.75
03-01-2023,42.96666667,28.35416667,Bengaluru,86.20833333
04-01-2023,42.86666667,27.8625,Bengaluru,83.625
05-01-2023,41.96666667,26.74583333,Bengaluru,81.66666667
06-01-2023,48.85833333,32.18333333,Bengaluru,87.16666667
07-01-2023,49.09583333,32.8375,Bengaluru,94.33333333
08-01-2023,76.6,52.46666667,Bengaluru,111.875
09-01-2023,56.47916667,38.37083333,Bengaluru,133.875
10-01-2023,47.05416667,30.85833333,Bengaluru,97.41666667
11-01-2023,46.275,31.0125,Bengaluru,91.25
12-01-2023,45.25416667,30.55833333,Bengaluru,89.25
13-01-2023,49.5125,33.42916667,Bengaluru,91.25
14-01-2023,48.84583333,33.16666667,Bengaluru,95
15-01-2023,45.77083333,31.42083333,Bengaluru,94.33333333
16-01-2023,43.63333333,29.9875,Bengaluru,91.25
17-01-2023,37.52083333,25.4,Bengaluru,83.70833333
18-01-2023,36.32083333,24.17083333,Bengaluru,74.75
19-01-2023,44.69583333,29.34583333,Bengaluru,82.25
20-01-2023,51.71666667,33.39583333,Bengaluru,87.70833333
21-01-2023,44.9875,29.85,Bengaluru,98.54166667
22-01-2023,34.7,23.17916667,Bengaluru,77.04166667
23-01-2023,47.53333333,30.90833333,Bengaluru,83.16666667
24-01-2023,31.2625,20.57916667,Bengaluru,78.95833333
25-01-2023,33.29166667,21.49166667,Bengaluru,68.70833333
26-01-2023,45.5375,29.70416667,Bengaluru,78.41666667
27-01-2023,50.41666667,33.0375,Bengaluru,95.29166667
28-01-2023,40.00833333,27.18333333,Bengaluru,83.04166667
29-01-2023,42.25416667,27.3875,Bengaluru,86.16666667
30-01-2023,42.29166667,27.65,Bengaluru,82.41666667
31-01-2023,35.34583333,23.6625,Bengaluru,76.66666667
01-02-2023,44.95,29.6625,Bengaluru,84.125
02-02-2023,37.87083333,24.69583333,Bengaluru,86.66666667
03-02-2023,37.4375,23.67916667,Bengaluru,76.66666667
04-02-2023,39.6375,26.1125,Bengaluru,75.41666667
05-02-2023,46.2375,30.60416667,Bengaluru,90.54166667
06-02-2023,52.4875,35.30416667,Bengaluru,89.75
07-02-2023,59.42916667,40.2125,Bengaluru,104.5833333
08-02-2023,58.52916667,39.7875,Bengaluru,119.3333333
09-02-2023,51.08333333,34.625,Bengaluru,108
10-02-2023,41.625,28.4625,Bengaluru,92.08333333
11-02-2023,45.87083333,31.62916667,Bengaluru,88.25
12-02-2023,42.82083333,29.54583333,Bengaluru,92.58333333
13-02-2023,39.4125,27.26666667,Bengaluru,97.625
14-02-2023,40.85,28.11666667,Bengaluru,91.29166667
15-02-2023,40.00833333,27.67083333,Bengaluru,93
16-02-2023,42.83333333,29.18333333,Bengaluru,89.375
17-02-2023,40.93333333,27.53333333,Bengaluru,84.79166667
18-02-2023,43.85416667,29.40416667,Bengaluru,87.04166667
19-02-2023,29.61666667,19.95833333,Bengaluru,75.20833333
20-02-2023,34.01666667,23.19166667,Bengaluru,77.79166667
21-02-2023,41.85,28.74583333,Bengaluru,87.41666667
22-02-2023,47.05,32.35416667,Bengaluru,97.95833333
23-02-2023,42.45416667,29.15,Bengaluru,94.08333333
24-02-2023,33.45416667,22.75,Bengaluru,79.41666667
25-02-2023,32.27916667,22.15,Bengaluru,77.41666667
26-02-2023,36.21666667,24.9875,Bengaluru,90.95833333
27-02-2023,33.12083333,22.63333333,Bengaluru,82.54166667
28-02-2023,40.4375,27.5375,Bengaluru,77.375
01-03-2023,41.07916667,27.4,Bengaluru,85.54166667
02-03-2023,31.42916667,21.12083333,Bengaluru,80.58333333
03-03-2023,38.6125,26.3,Bengaluru,88.25
04-03-2023,34.40833333,23.44166667,Bengaluru,77.75
05-03-2023,41.9875,28.42916667,Bengaluru,81.875
06-03-2023,29.30416667,19.85,Bengaluru,76.83333333
07-03-2023,32.5875,22.09166667,Bengaluru,68.54166667
08-03-2023,32.16666667,21.32083333,Bengaluru,69.66666667
09-03-2023,45.08333333,30.70833333,Bengaluru,77.75
10-03-2023,47.46666667,32.25833333,Bengaluru,93.29166667
11-03-2023,51.26666667,34.5625,Bengaluru,99.16666667
12-03-2023,38.25,25.5125,Bengaluru,88.83333333
13-03-2023,51.45833333,34.90416667,Bengaluru,86.16666667
14-03-2023,53.51666667,36.32916667,Bengaluru,102.4166667
15-03-2023,52.83333333,35.71666667,Bengaluru,98.83333333
16-03-2023,70.7375,47.54166667,Bengaluru,118.8333333
17-03-2023,50.73333333,34.05833333,Bengaluru,116.4166667
18-03-2023,35.22083333,23.45,Bengaluru,80.70833333
19-03-2023,41.09583333,27.69166667,Bengaluru,82.375
20-03-2023,35.8375,23.90416667,Bengaluru,80.08333333
21-03-2023,34.47916667,23.00833333,Bengaluru,71.08333333
22-03-2023,51.87083333,35.42916667,Bengaluru,94.08333333
23-03-2023,47.57916667,32.29583333,Bengaluru,104.25
24-03-2023,36.61666667,24.15833333,Bengaluru,89.45833333
25-03-2023,46.66666667,31.39583333,Bengaluru,81.54166667
26-03-2023,57,38.5875,Bengaluru,108.7083333
27-03-2023,52.78333333,36.04166667,Bengaluru,109.4583333
28-03-2023,58.6375,40.45416667,Bengaluru,125.7083333
29-03-2023,51.43333333,35.29166667,Bengaluru,101.2916667
30-03-2023,68.39583333,46.95833333,Bengaluru,119.375
31-03-2023,60.9875,41.63333333,Bengaluru,119.7083333
01-04-2023,50.97916667,35.04166667,Bengaluru,115.375
02-04-2023,39.55416667,27.05833333,Bengaluru,95.04166667
03-04-2023,34.72916667,23.74166667,Bengaluru,84.75
04-04-2023,51.49166667,35.15416667,Bengaluru,90.91666667
05-04-2023,51.67083333,35.25833333,Bengaluru,107.875
06-04-2023,48.41666667,33.18333333,Bengaluru,101.6666667
07-04-2023,38.075,25.84166667,Bengaluru,89.79166667
08-04-2023,33.05,21.91666667,Bengaluru,76.83333333
09-04-2023,29.25416667,19.4875,Bengaluru,69.625
10-04-2023,23.62916667,15.75416667,Bengaluru,61.83333333
11-04-2023,26.3,17.66666667,Bengaluru,61.45833333
12-04-2023,25.7875,17.64166667,Bengaluru,70.08333333
13-04-2023,30.9625,21.33333333,Bengaluru,75.45833333
14-04-2023,37.69583333,25.95,Bengaluru,85.54166667
15-04-2023,42.96666667,29.675,Bengaluru,94.29166667
16-04-2023,41.04583333,28.18333333,Bengaluru,93.33333333
17-04-2023,42.05416667,29.025,Bengaluru,97.45833333
18-04-2023,37.02916667,25.475,Bengaluru,92.54166667
19-04-2023,49.10833333,33.81666667,Bengaluru,90.95833333
20-04-2023,58.00416667,40.01666667,Bengaluru,114.9583333
21-04-2023,56.9625,38.97083333,Bengaluru,110.5833333
22-04-2023,64.5375,44.4125,Bengaluru,119
23-04-2023,56.9625,39.025,Bengaluru,130.25
24-04-2023,45.99166667,31.5,Bengaluru,101.5
25-04-2023,40.18333333,27.1125,Bengaluru,83.29166667
26-04-2023,41.85833333,28.19583333,Bengaluru,84.58333333
27-04-2023,38.7,25.425,Bengaluru,80.125
28-04-2023,38.78333333,25.29583333,Bengaluru,81.875
29-04-2023,33.00833333,22.25,Bengaluru,72
30-04-2023,35.85416667,24.55416667,Bengaluru,77.375
01-05-2023,26.04166667,18.07916667,Bengaluru,66.66666667
02-05-2023,24.99583333,17.32916667,Bengaluru,61.58333333
03-05-2023,32.84583333,22.32916667,Bengaluru,68.20833333
04-05-2023,37.45,25.1,Bengaluru,77.08333333
05-05-2023,34.85,23.04166667,Bengaluru,75.875
06-05-2023,43.42916667,29.2875,Bengaluru,82.54166667
07-05-2023,27.6875,18.825,Bengaluru,72.45833333
08-05-2023,35.0125,24.0875,Bengaluru,72
09-05-2023,29.75416667,20.625,Bengaluru,73.04166667
10-05-2023,36.57083333,25.19166667,Bengaluru,73.58333333
11-05-2023,57.4375,39.62916667,Bengaluru,98.83333333
12-05-2023,54.29583333,37.70833333,Bengaluru,107.25
13-05-2023,38.49166667,26.75833333,Bengaluru,100.5416667
14-05-2023,33.2625,22.8375,Bengaluru,76.5
15-05-2023,40.02083333,27.5375,Bengaluru,76.70833333
16-05-2023,46.10416667,31.79166667,Bengaluru,91.79166667
17-05-2023,56.64583333,39.18333333,Bengaluru,109.2083333
18-05-2023,46.26666667,31.85416667,Bengaluru,102.5833333
19-05-2023,46.59166667,31.9875,Bengaluru,98.625
20-05-2023,48.8125,32.75,Bengaluru,89.75
21-05-2023,62.0125,42.11666667,Bengaluru,113.3333333
22-05-2023,55.79166667,38.13333333,Bengaluru,114.7916667
23-05-2023,57.37916667,39.1,Bengaluru,115.625
24-05-2023,43.9625,30.17916667,Bengaluru,107.2083333
25-05-2023,30.3875,20.82916667,Bengaluru,85.41666667
26-05-2023,28.6625,19.53333333,Bengaluru,69.79166667
27-05-2023,34.40833333,23.51666667,Bengaluru,66.375
28-05-2023,35.54166667,24.03333333,Bengaluru,79.16666667
29-05-2023,45.19166667,30.35,Bengaluru,84.79166667
30-05-2023,56.5125,38.25833333,Bengaluru,101.9166667
31-05-2023,57.94166667,39.86666667,Bengaluru,111.4166667
01-06-2023,44.19583333,30.23333333,Bengaluru,99.375
02-06-2023,36.91666667,25.1875,Bengaluru,77.91666667
03-06-2023,44.8375,30.2,Bengaluru,87.79166667
04-06-2023,34.69583333,23.3375,Bengaluru,78.70833333
05-06-2023,36.62083333,24.19166667,Bengaluru,78.83333333
06-06-2023,27.10416667,16.96666667,Bengaluru,65.04166667
07-06-2023,22.69166667,14.86666667,Bengaluru,61.58333333
08-06-2023,11.52916667,7.729166667,Bengaluru,45.08333333
09-06-2023,13.8375,9.3375,Bengaluru,35.16666667
10-06-2023,9.275,6.2375,Bengaluru,34.08333333
11-06-2023,11.6125,7.445833333,Bengaluru,26.45833333
12-06-2023,14.55,8.975,Bengaluru,35.70833333
13-06-2023,16.08333333,9.383333333,Bengaluru,38.16666667
14-06-2023,18.8375,10.8625,Bengaluru,41.33333333
15-06-2023,21.51666667,12.54166667,Bengaluru,49.16666667
16-06-2023,22.05833333,12.5625,Bengaluru,50.75
17-06-2023,26.80416667,14.65416667,Bengaluru,52.95833333
18-06-2023,21.21666667,12.03333333,Bengaluru,52.79166667
19-06-2023,26.1,15.425,Bengaluru,52.33333333
20-06-2023,26.28333333,17.15,Bengaluru,59.66666667
21-06-2023,34.825,21.24583333,Bengaluru,64.54166667
22-06-2023,27.87916667,16.74583333,Bengaluru,66.625
23-06-2023,20.47083333,12.88333333,Bengaluru,57.79166667
24-06-2023,10.95,7.0125,Bengaluru,38
25-06-2023,17.57083333,10.47916667,Bengaluru,38.375
26-06-2023,14.775,8.920833333,Bengaluru,39.33333333
27-06-2023,14.29166667,8.679166667,Bengaluru,38.33333333
28-06-2023,8.154166667,5.416666667,Bengaluru,29.33333333
29-06-2023,8.379166667,5.625,Bengaluru,26.41666667
30-06-2023,11.86666667,6.383333333,Bengaluru,24.625
01-07-2023,19.6375,8.9875,Bengaluru,29.54166667
02-07-2023,14.54166667,7.5375,Bengaluru,39.58333333
03-07-2023,5.208333333,3.470833333,Bengaluru,24.125
04-07-2023,4.454166667,3.066666667,Bengaluru,19.54166667
05-07-2023,4.045833333,2.829166667,Bengaluru,18.875
06-07-2023,3.845833333,2.65,Bengaluru,18.16666667
07-07-2023,4.775,3.158333333,Bengaluru,20.66666667
08-07-2023,5.5625,3.8125,Bengaluru,18.58333333
09-07-2023,10.8625,6.570833333,Bengaluru,20.70833333
10-07-2023,17.08333333,9.404166667,Bengaluru,33.33333333
11-07-2023,19.49583333,10.35,Bengaluru,43.16666667
12-07-2023,20.55833333,10.5375,Bengaluru,43.16666667
13-07-2023,8.179166667,5.483333333,Bengaluru,34.16666667
14-07-2023,6.479166667,4.4875,Bengaluru,21.25
15-07-2023,11.66666667,6.4375,Bengaluru,21.08333333
16-07-2023,15.09166667,7.620833333,Bengaluru,30.75
17-07-2023,14.29583333,6.9625,Bengaluru,30.41666667
18-07-2023,9.266666667,4.795833333,Bengaluru,26.33333333
19-07-2023,8.258333333,4.175,Bengaluru,20.70833333
20-07-2023,9.4875,4.420833333,Bengaluru,19.54166667
21-07-2023,10.20416667,4.654166667,Bengaluru,20.25
22-07-2023,5.654166667,3.308333333,Bengaluru,19.45833333
23-07-2023,3.9,2.654166667,Bengaluru,16.375
24-07-2023,5.275,3.3625,Bengaluru,17.54166667
25-07-2023,5.395833333,3.7,Bengaluru,15.33333333
26-07-2023,4.6,3.1625,Bengaluru,16.41666667
27-07-2023,7.2375,4.258333333,Bengaluru,16.83333333
28-07-2023,8.175,4.633333333,Bengaluru,20.20833333
29-07-2023,12.94583333,6.65,Bengaluru,22.58333333
30-07-2023,12.57916667,6.8375,Bengaluru,29.79166667
31-07-2023,17.07083333,7.483333333,Bengaluru,28.33333333
01-08-2023,11.95,5.629166667,Bengaluru,28.20833333
02-08-2023,17.28333333,8.229166667,Bengaluru,27.54166667
03-08-2023,14.2,7.0625,Bengaluru,31.54166667
04-08-2023,11.80833333,7.058333333,Bengaluru,31.5
05-08-2023,12.91666667,7.2375,Bengaluru,28.95833333
06-08-2023,16.58333333,8.65,Bengaluru,31.79166667
07-08-2023,17.30416667,8.704166667,Bengaluru,37.29166667
08-08-2023,22.9125,11.3,Bengaluru,41.16666667
09-08-2023,27.175,13.25833333,Bengaluru,47.79166667
10-08-2023,33.88333333,16.48333333,Bengaluru,56.125
11-08-2023,45.2125,22.45833333,Bengaluru,66.75
12-08-2023,38.11666667,18.25416667,Bengaluru,69.54166667
13-08-2023,33.13333333,14.2,Bengaluru,57.41666667
14-08-2023,40.25,16.95416667,Bengaluru,56.5
15-08-2023,40.1125,17.39166667,Bengaluru,60.5
16-08-2023,37.7125,15.85416667,Bengaluru,60.625
17-08-2023,27.11666667,12.31666667,Bengaluru,56.16666667
18-08-2023,17.81666667,8.25,Bengaluru,43.58333333
19-08-2023,10.42916667,6,Bengaluru,29.95833333
20-08-2023,18.2125,8.679166667,Bengaluru,26.5
21-08-2023,29.85,13.61666667,Bengaluru,45.33333333
22-08-2023,27.10833333,14.45833333,Bengaluru,54.16666667
23-08-2023,31.96666667,14.77916667,Bengaluru,56.91666667
24-08-2023,28.925,13.78333333,Bengaluru,55.08333333
25-08-2023,23.85,12.85416667,Bengaluru,52.08333333
26-08-2023,14.09583333,8.991666667,Bengaluru,47.16666667
27-08-2023,18.775,10.89583333,Bengaluru,42.08333333
28-08-2023,19.32916667,10.23333333,Bengaluru,44.70833333
29-08-2023,17.68333333,8.8875,Bengaluru,40.41666667
30-08-2023,22.08333333,12.025,Bengaluru,41.20833333
31-08-2023,22.975,14.42916667,Bengaluru,54.54166667
01-09-2023,19.97083333,12.99166667,Bengaluru,51.29166667
02-09-2023,15.08333333,9.8,Bengaluru,48.75
03-09-2023,23.49583333,13.075,Bengaluru,46
04-09-2023,24.24583333,14.75,Bengaluru,54.375
05-09-2023,12.74166667,8.370833333,Bengaluru,49.83333333
06-09-2023,8.283333333,5.633333333,Bengaluru,25.79166667
07-09-2023,8.941666667,5.825,Bengaluru,25.33333333
08-09-2023,7.825,4.645833333,Bengaluru,24.16666667
09-09-2023,8.258333333,5.091666667,Bengaluru,21.58333333
10-09-2023,12.42916667,6.633333333,Bengaluru,24.66666667
11-09-2023,11.81666667,7.029166667,Bengaluru,27.66666667
12-09-2023,9.825,6.0125,Bengaluru,28.58333333
13-09-2023,13.225,7.845833333,Bengaluru,29.5
14-09-2023,10.47916667,6.2875,Bengaluru,30.625
15-09-2023,6.541666667,4.2625,Bengaluru,21.70833333
16-09-2023,6.3875,4.316666667,Bengaluru,19.16666667
17-09-2023,9.958333333,6.341666667,Bengaluru,21.54166667
18-09-2023,12.175,7.6125,Bengaluru,29.33333333
19-09-2023,16.2875,9.25,Bengaluru,34.54166667
20-09-2023,16.70416667,9.666666667,Bengaluru,41.41666667
21-09-2023,19.04583333,11.60416667,Bengaluru,40.70833333
22-09-2023,24.14166667,12.9625,Bengaluru,51
23-09-2023,19.15833333,10.24583333,Bengaluru,49.16666667
24-09-2023,13.85416667,8.154166667,Bengaluru,38.5
25-09-2023,21.19583333,11.02916667,Bengaluru,40.45833333
26-09-2023,18.50416667,10.57916667,Bengaluru,45.875
27-09-2023,12.25833333,7.6125,Bengaluru,37.125
28-09-2023,9.05,5.683333333,Bengaluru,28.45833333
29-09-2023,7.108333333,4.45,Bengaluru,22.5
30-09-2023,4.629166667,3.179166667,Bengaluru,20.58333333
01-10-2023,5.029166667,3.4125,Bengaluru,20.66666667
02-10-2023,21.00416667,13.88333333,Bengaluru,32.83333333
03-10-2023,37.175,24.5125,Bengaluru,68
04-10-2023,46.94166667,30.18333333,Bengaluru,80.25
05-10-2023,56.8625,36.75,Bengaluru,100.3333333
06-10-2023,63.82916667,40.05,Bengaluru,107.1666667
07-10-2023,56.45,36.6125,Bengaluru,111.4166667
08-10-2023,60.25833333,39.525,Bengaluru,105.2083333
09-10-2023,48.0375,33,Bengaluru,102.5
10-10-2023,58.07083333,39.19166667,Bengaluru,101.7083333
11-10-2023,55.83333333,37.3,Bengaluru,107.3333333
12-10-2023,55.1,35.09583333,Bengaluru,102.7083333
13-10-2023,49.31666667,29.55416667,Bengaluru,95.75
14-10-2023,45.225,28.3875,Bengaluru,86.41666667
15-10-2023,43.8375,28.62916667,Bengaluru,84.83333333
16-10-2023,41.42916667,26.4875,Bengaluru,79.91666667
17-10-2023,42.78333333,27.35,Bengaluru,82.54166667
18-10-2023,54.31666667,32.50833333,Bengaluru,87.125
19-10-2023,67.89583333,40.98333333,Bengaluru,106.3333333
20-10-2023,76.40416667,46.32916667,Bengaluru,121.5833333
21-10-2023,55.2,35.18333333,Bengaluru,112.75
22-10-2023,61.6375,39.60833333,Bengaluru,96.875
23-10-2023,68.07916667,41.82083333,Bengaluru,118.9166667
24-10-2023,54.05416667,33.58333333,Bengaluru,103.2916667
25-10-2023,57.54583333,36.38333333,Bengaluru,108.8333333
26-10-2023,57.94583333,36.74583333,Bengaluru,107.3333333
27-10-2023,51.83333333,32.67083333,Bengaluru,105.3333333
28-10-2023,31.525,20.80833333,Bengaluru,79.70833333
29-10-2023,23.24583333,15.2375,Bengaluru,63.29166667
30-10-2023,24.67916667,16.35416667,Bengaluru,59.25
31-10-2023,34.675,22.28333333,Bengaluru,62.75
01-11-2023,33.6875,21.78333333,Bengaluru,74.08333333
02-11-2023,14.65416667,9.954166667,Bengaluru,60.33333333
03-11-2023,10.64166667,7.320833333,Bengaluru,33.5
04-11-2023,11.22916667,7.745833333,Bengaluru,30.54166667
05-11-2023,12.67916667,8.766666667,Bengaluru,29.04166667
